test with interval of 512
Linux 3.16.0-34-generic (compute1) 	05/12/2015 	_x86_64_	(1 CPU)

05:38:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:10:27 PM     all      4.44      0.00      3.33      1.11      0.00     91.11
07:10:28 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
07:10:29 PM     all      1.14      0.00      4.55      0.00      0.00     94.32
07:10:30 PM     all      9.89      0.00      7.69      0.00      0.00     82.42
07:10:31 PM     all     14.13      0.00      8.70      0.00      0.00     77.17
07:10:32 PM     all      7.61      0.00      4.35      0.00      0.00     88.04
07:10:33 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
07:10:34 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
07:10:35 PM     all      1.15      0.00      2.30      0.00      0.00     96.55
07:10:36 PM     all      6.59      0.00      4.40      0.00      0.00     89.01
07:10:37 PM     all      0.00      0.00      3.41      0.00      0.00     96.59
07:10:38 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
07:10:39 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:10:40 PM     all     10.99      0.00      7.69      0.00      0.00     81.32
07:10:41 PM     all      3.30      0.00      6.59      0.00      0.00     90.11
07:10:42 PM     all      7.69      0.00      7.69      0.00      0.00     84.62
07:10:43 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
07:10:44 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
07:10:45 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
07:10:46 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
07:10:47 PM     all     12.22      0.00      7.78      0.00      0.00     80.00
07:10:48 PM     all      8.70      0.00      7.61      0.00      0.00     83.70
07:10:49 PM     all      2.25      0.00      4.49      0.00      0.00     93.26
07:10:50 PM     all      6.67      0.00      8.89      0.00      0.00     84.44
07:10:51 PM     all      3.41      0.00      4.55      0.00      0.00     92.05
07:10:52 PM     all      5.43      0.00      7.61      0.00      0.00     86.96
07:10:53 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:10:54 PM     all      4.49      0.00      7.87      0.00      0.00     87.64
07:10:55 PM     all      2.22      0.00      4.44      0.00      0.00     93.33
07:10:56 PM     all     12.09      0.00      8.79      2.20      0.00     76.92
07:10:57 PM     all      3.33      0.00      2.22      0.00      0.00     94.44
07:10:58 PM     all      4.60      0.00      5.75      0.00      0.00     89.66
07:10:59 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:11:00 PM     all     11.11      0.00      5.56      0.00      0.00     83.33
07:11:01 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
07:11:02 PM     all      5.62      0.00      4.49      0.00      0.00     89.89
07:11:03 PM     all     12.22      0.00      7.78      0.00      0.00     80.00
07:11:04 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
07:11:05 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
07:11:06 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:11:07 PM     all      0.00      0.00      3.41      0.00      0.00     96.59
07:11:08 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
07:11:09 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:11:10 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
07:11:11 PM     all      1.10      0.00      7.69      0.00      0.00     91.21
07:11:12 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
07:11:13 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:11:14 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
07:11:15 PM     all     19.57      0.00     10.87      0.00      0.00     69.57
07:11:16 PM     all      7.69      0.00      6.59      0.00      0.00     85.71
07:11:17 PM     all      0.00      0.00      2.25      0.00      0.00     97.75
07:11:18 PM     all      5.62      0.00      5.62      0.00      0.00     88.76
07:11:19 PM     all     14.29      0.00      9.89      0.00      0.00     75.82
07:11:20 PM     all      7.61      0.00      5.43      0.00      0.00     86.96
07:11:21 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:11:22 PM     all      4.40      0.00      5.49      0.00      0.00     90.11
07:11:23 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:11:24 PM     all      5.62      0.00      5.62      0.00      0.00     88.76
07:11:25 PM     all      1.11      0.00      4.44      1.11      0.00     93.33
07:11:26 PM     all      5.56      0.00      4.44      0.00      0.00     90.00
07:11:27 PM     all      3.26      0.00      4.35      0.00      0.00     92.39
07:11:28 PM     all      3.37      0.00      7.87      0.00      0.00     88.76
07:11:29 PM     all      0.00      0.00      5.62      0.00      0.00     94.38
07:11:30 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:11:31 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:11:32 PM     all      5.68      0.00      6.82      0.00      0.00     87.50
07:11:33 PM     all      2.17      0.00      3.26      0.00      0.00     94.57
07:11:34 PM     all      7.78      0.00      7.78      0.00      0.00     84.44
07:11:35 PM     all      9.68      0.00     11.83      0.00      0.00     78.49
07:11:36 PM     all      5.62      0.00      6.74      0.00      0.00     87.64
07:11:37 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
07:11:38 PM     all      7.87      0.00      6.74      0.00      0.00     85.39
07:11:39 PM     all      2.22      0.00      4.44      0.00      0.00     93.33
07:11:40 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
07:11:41 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:11:42 PM     all      5.75      0.00      3.45      0.00      0.00     90.80
07:11:43 PM     all      2.17      0.00      3.26      0.00      0.00     94.57
07:11:44 PM     all      3.33      0.00      8.89      0.00      0.00     87.78
07:11:45 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
07:11:46 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
07:11:47 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
07:11:48 PM     all      4.35      0.00      8.70      0.00      0.00     86.96
07:11:49 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
07:11:50 PM     all      6.45      0.00      7.53      0.00      0.00     86.02
07:11:51 PM     all     11.24      0.00      6.74      0.00      0.00     82.02
07:11:52 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
07:11:53 PM     all      2.17      0.00      3.26      0.00      0.00     94.57
07:11:54 PM     all      4.44      0.00      7.78      0.00      0.00     87.78
07:11:55 PM     all      1.09      0.00      5.43      0.00      0.00     93.48
07:11:56 PM     all     10.64      0.00     10.64      2.13      0.00     76.60
07:11:57 PM     all      4.40      0.00      2.20      0.00      0.00     93.41
07:11:58 PM     all      5.49      0.00      9.89      0.00      0.00     84.62
07:11:59 PM     all      1.10      0.00      5.49      0.00      0.00     93.41
07:12:00 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
07:12:01 PM     all      3.26      0.00      4.35      0.00      0.00     92.39
07:12:02 PM     all      5.43      0.00      7.61      0.00      0.00     86.96
07:12:03 PM     all      3.33      0.00      6.67      0.00      0.00     90.00
07:12:04 PM     all      7.78      0.00      4.44      0.00      0.00     87.78
07:12:05 PM     all      2.25      0.00      2.25      0.00      0.00     95.51
07:12:06 PM     all      3.33      0.00      8.89      0.00      0.00     87.78
07:12:07 PM     all     11.36      0.00      7.95      0.00      0.00     80.68
07:12:08 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
07:12:09 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:12:10 PM     all      7.53      0.00      7.53      0.00      0.00     84.95
07:12:11 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
07:12:12 PM     all      7.69      0.00      3.30      0.00      0.00     89.01
07:12:13 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:12:14 PM     all      5.38      0.00      8.60      0.00      0.00     86.02
07:12:15 PM     all     19.35      0.00     12.90      1.08      0.00     66.67
07:12:16 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
07:12:17 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
07:12:18 PM     all      5.62      0.00      6.74      0.00      0.00     87.64
07:12:19 PM     all      2.22      0.00      6.67      0.00      0.00     91.11
07:12:20 PM     all      5.62      0.00      5.62      0.00      0.00     88.76
07:12:21 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
07:12:22 PM     all      5.62      0.00      5.62      0.00      0.00     88.76
07:12:23 PM     all     13.33      0.00      5.56      0.00      0.00     81.11
07:12:24 PM     all      5.56      0.00      4.44      0.00      0.00     90.00
07:12:25 PM     all      0.00      0.00      2.30      0.00      0.00     97.70
07:12:26 PM     all      4.40      0.00      6.59      0.00      0.00     89.01
07:12:27 PM     all      4.49      0.00      2.25      0.00      0.00     93.26
07:12:28 PM     all      4.49      0.00      5.62      0.00      0.00     89.89
07:12:29 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
07:12:30 PM     all      7.53      0.00      7.53      0.00      0.00     84.95
07:12:31 PM     all      3.26      0.00      4.35      0.00      0.00     92.39
07:12:32 PM     all      6.59      0.00      3.30      0.00      0.00     90.11
07:12:33 PM     all      2.22      0.00      4.44      0.00      0.00     93.33
07:12:34 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:12:35 PM     all      3.33      0.00      3.33      0.00      0.00     93.33
07:12:36 PM     all      4.49      0.00      6.74      0.00      0.00     88.76
07:12:37 PM     all      0.00      0.00      4.40      0.00      0.00     95.60
07:12:38 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
07:12:39 PM     all      9.09      0.00      9.09      0.00      0.00     81.82
07:12:40 PM     all      9.78      0.00      6.52      0.00      0.00     83.70
07:12:41 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
07:12:42 PM     all      5.62      0.00      4.49      0.00      0.00     89.89
07:12:43 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:12:44 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
07:12:45 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:12:46 PM     all      3.33      0.00     10.00      0.00      0.00     86.67
07:12:47 PM     all      2.20      0.00      2.20      0.00      0.00     95.60
07:12:48 PM     all      4.44      0.00      7.78      0.00      0.00     87.78
07:12:49 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
07:12:50 PM     all      6.52      0.00      7.61      0.00      0.00     85.87
07:12:51 PM     all      2.15      0.00      7.53      0.00      0.00     90.32
07:12:52 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
07:12:53 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:12:54 PM     all      5.56      0.00      4.44      0.00      0.00     90.00
07:12:55 PM     all     11.24      0.00      8.99      0.00      0.00     79.78
07:12:56 PM     all      8.79      0.00     10.99      2.20      0.00     78.02
07:12:57 PM     all      3.37      0.00      2.25      0.00      0.00     94.38
07:12:58 PM     all      4.35      0.00      8.70      0.00      0.00     86.96
07:12:59 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:13:00 PM     all      4.44      0.00      8.89      0.00      0.00     86.67
07:13:01 PM     all      2.25      0.00      3.37      0.00      0.00     94.38
07:13:02 PM     all      4.40      0.00      7.69      0.00      0.00     87.91
07:13:03 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
07:13:04 PM     all      5.49      0.00      4.40      0.00      0.00     90.11
07:13:05 PM     all      2.17      0.00      4.35      0.00      0.00     93.48
07:13:06 PM     all      8.79      0.00      5.49      0.00      0.00     85.71
07:13:07 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:13:08 PM     all      5.62      0.00      4.49      0.00      0.00     89.89
07:13:09 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
07:13:10 PM     all      6.59      0.00      5.49      0.00      0.00     87.91
07:13:11 PM     all     15.22      0.00      7.61      1.09      0.00     76.09
07:13:12 PM     all      5.49      0.00      4.40      0.00      0.00     90.11
07:13:13 PM     all      1.11      0.00      6.67      0.00      0.00     92.22
07:13:14 PM     all      5.68      0.00      4.55      0.00      0.00     89.77
07:13:15 PM     all      0.00      0.00      3.45      0.00      0.00     96.55
07:13:16 PM     all     25.00      0.00     13.04      0.00      0.00     61.96
07:13:17 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:13:18 PM     all      5.62      0.00      6.74      0.00      0.00     87.64
07:13:19 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
07:13:20 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
07:13:21 PM     all      1.14      0.00      5.68      0.00      0.00     93.18
07:13:22 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:13:23 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:13:24 PM     all      6.59      0.00      8.79      0.00      0.00     84.62
07:13:25 PM     all      0.00      0.00      5.62      0.00      0.00     94.38
07:13:26 PM     all      6.59      0.00      6.59      0.00      0.00     86.81
07:13:27 PM     all     13.33      0.00      5.56      0.00      0.00     81.11
07:13:28 PM     all      6.59      0.00      8.79      0.00      0.00     84.62
07:13:29 PM     all      2.25      0.00      8.99      0.00      0.00     88.76
07:13:30 PM     all      7.37      0.00      6.32      0.00      0.00     86.32
07:13:31 PM     all      1.10      0.00      1.10      0.00      0.00     97.80
07:13:32 PM     all      6.67      0.00      5.56      0.00      0.00     87.78
07:13:33 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
07:13:34 PM     all      7.87      0.00      3.37      0.00      0.00     88.76
07:13:35 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
07:13:36 PM     all      4.44      0.00      6.67      0.00      0.00     88.89
07:13:37 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
07:13:38 PM     all      4.44      0.00      7.78      0.00      0.00     87.78
07:13:39 PM     all      0.00      0.00      5.62      0.00      0.00     94.38
07:13:40 PM     all      7.87      0.00      7.87      0.00      0.00     84.27
07:13:41 PM     all      2.25      0.00      5.62      0.00      0.00     92.13
07:13:42 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
07:13:43 PM     all     12.09      0.00      8.79      0.00      0.00     79.12
07:13:44 PM     all      5.49      0.00      5.49      0.00      0.00     89.01
07:13:45 PM     all      2.25      0.00      3.37      0.00      0.00     94.38
07:13:46 PM     all      5.62      0.00      6.74      0.00      0.00     87.64
07:13:47 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
07:13:48 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:13:49 PM     all      2.22      0.00      2.22      0.00      0.00     95.56
07:13:50 PM     all      6.90      0.00      8.05      0.00      0.00     85.06
07:13:51 PM     all      2.22      0.00      4.44      0.00      0.00     93.33
07:13:52 PM     all      5.62      0.00      6.74      0.00      0.00     87.64
07:13:53 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:13:54 PM     all      7.69      0.00      6.59      0.00      0.00     85.71
07:13:55 PM     all      1.14      0.00      4.55      0.00      0.00     94.32
07:13:56 PM     all      8.89      0.00     10.00      2.22      0.00     78.89
07:13:57 PM     all      3.37      0.00      3.37      0.00      0.00     93.26
07:13:58 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:13:59 PM     all     12.36      0.00      5.62      0.00      0.00     82.02
07:14:00 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
07:14:01 PM     all      0.00      0.00      4.60      0.00      0.00     95.40
07:14:02 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
07:14:03 PM     all      0.00      0.00      5.68      0.00      0.00     94.32
07:14:04 PM     all      5.56      0.00      6.67      0.00      0.00     87.78
07:14:05 PM     all      1.08      0.00      5.38      0.00      0.00     93.55
07:14:06 PM     all      4.55      0.00      3.41      0.00      0.00     92.05
07:14:07 PM     all      1.09      0.00      4.35      0.00      0.00     94.57
07:14:08 PM     all      5.75      0.00      6.90      0.00      0.00     87.36
07:14:09 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
07:14:10 PM     all      7.61      0.00      8.70      0.00      0.00     83.70
07:14:11 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
07:14:12 PM     all      6.52      0.00      4.35      0.00      0.00     89.13
07:14:13 PM     all      1.10      0.00      6.59      1.10      0.00     91.21
07:14:14 PM     all      6.74      0.00      4.49      0.00      0.00     88.76
07:14:15 PM     all     10.11      0.00      8.99      0.00      0.00     80.90
07:14:16 PM     all     25.53      0.00     13.83      0.00      0.00     60.64
07:14:17 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
07:14:18 PM     all      5.75      0.00      6.90      0.00      0.00     87.36
07:14:19 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:14:20 PM     all      6.67      0.00     10.00      0.00      0.00     83.33
07:14:21 PM     all      2.20      0.00      3.30      0.00      0.00     94.51
07:14:22 PM     all      6.74      0.00      5.62      0.00      0.00     87.64
07:14:23 PM     all      2.20      0.00      5.49      0.00      0.00     92.31
07:14:24 PM     all      6.52      0.00      6.52      0.00      0.00     86.96
07:14:25 PM     all      1.11      0.00      6.67      0.00      0.00     92.22
07:14:26 PM     all      6.74      0.00      7.87      0.00      0.00     85.39
07:14:27 PM     all      0.00      0.00      2.25      0.00      0.00     97.75
07:14:28 PM     all      8.89      0.00      8.89      0.00      0.00     82.22
07:14:29 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:14:30 PM     all      9.78      0.00      9.78      0.00      0.00     80.43
07:14:31 PM     all     13.48      0.00      7.87      0.00      0.00     78.65
07:14:32 PM     all      6.74      0.00      5.62      0.00      0.00     87.64
07:14:33 PM     all      3.30      0.00      1.10      0.00      0.00     95.60
07:14:34 PM     all      6.59      0.00      9.89      0.00      0.00     83.52
07:14:35 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:14:36 PM     all      6.74      0.00      6.74      0.00      0.00     86.52
07:14:37 PM     all      0.00      0.00      5.56      0.00      0.00     94.44
07:14:38 PM     all      8.99      0.00      5.62      0.00      0.00     85.39
07:14:39 PM     all      0.00      0.00      5.62      6.74      0.00     87.64
07:14:40 PM     all     10.99      0.00      6.59      0.00      0.00     82.42
07:14:41 PM     all      2.25      0.00      5.62      0.00      0.00     92.13
07:14:42 PM     all      4.49      0.00      8.99      0.00      0.00     86.52
07:14:43 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
07:14:44 PM     all      6.59      0.00      7.69      0.00      0.00     85.71
07:14:45 PM     all      3.30      0.00      6.59      0.00      0.00     90.11
07:14:46 PM     all      8.99      0.00      5.62      0.00      0.00     85.39
07:14:47 PM     all     12.22      0.00      5.56      0.00      0.00     82.22
07:14:48 PM     all      5.62      0.00      7.87      0.00      0.00     86.52
07:14:49 PM     all      2.27      0.00      6.82      0.00      0.00     90.91
07:14:50 PM     all     10.99      0.00      5.49      0.00      0.00     83.52
07:14:51 PM     all      2.22      0.00      6.67      0.00      0.00     91.11
07:14:52 PM     all      5.56      0.00      8.89      0.00      0.00     85.56
07:14:53 PM     all      0.00      0.00      4.40      0.00      0.00     95.60
07:14:54 PM     all      5.43      0.00      5.43      0.00      0.00     89.13
07:14:55 PM     all      2.17      0.00      6.52      0.00      0.00     91.30
07:14:56 PM     all     13.04      0.00     13.04      1.09      0.00     72.83
07:14:57 PM     all      2.25      0.00      3.37      0.00      0.00     94.38
07:14:58 PM     all      9.78      0.00      8.70      0.00      0.00     81.52
07:14:59 PM     all      2.15      0.00      5.38      1.08      0.00     91.40
07:15:00 PM     all     11.11      0.00      7.78      0.00      0.00     81.11
07:15:01 PM     all      4.40      0.00      5.49      0.00      0.00     90.11
07:15:02 PM     all      9.47      0.00     10.53      0.00      0.00     80.00
07:15:03 PM     all     13.04      0.00      8.70      0.00      0.00     78.26
07:15:04 PM     all      6.45      0.00      9.68      0.00      0.00     83.87
07:15:05 PM     all      3.30      0.00      5.49      0.00      0.00     91.21
07:15:06 PM     all      6.59      0.00      9.89      0.00      0.00     83.52
07:15:07 PM     all      0.00      0.00      5.49      0.00      0.00     94.51
07:15:08 PM     all      9.89      0.00      7.69      0.00      0.00     82.42
07:15:09 PM     all      0.00      0.00      4.60      0.00      0.00     95.40
07:15:10 PM     all      6.67      0.00     10.00      0.00      0.00     83.33
07:15:11 PM     all      1.14      0.00      5.68      0.00      0.00     93.18
07:15:12 PM     all      7.61      0.00      9.78      0.00      0.00     82.61
07:15:13 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
07:15:14 PM     all      6.74      0.00      7.87      0.00      0.00     85.39
07:15:15 PM     all      1.12      0.00      4.49      1.12      0.00     93.26
07:15:16 PM     all     26.37      0.00     14.29      0.00      0.00     59.34
07:15:17 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:15:18 PM     all      6.52      0.00      9.78      0.00      0.00     83.70
07:15:19 PM     all     15.56      0.00      6.67      0.00      0.00     77.78
07:15:20 PM     all      8.89      0.00     11.11      0.00      0.00     80.00
07:15:21 PM     all      2.20      0.00      4.40      0.00      0.00     93.41
07:15:22 PM     all      6.82      0.00      7.95      0.00      0.00     85.23
07:15:23 PM     all      2.22      0.00      3.33      0.00      0.00     94.44
07:15:24 PM     all      5.56      0.00      7.78      0.00      0.00     86.67
07:15:25 PM     all      0.00      0.00      5.62      0.00      0.00     94.38
07:15:26 PM     all      8.89      0.00      8.89      0.00      0.00     82.22
07:15:27 PM     all      1.10      0.00      3.30      0.00      0.00     95.60
07:15:28 PM     all      7.95      0.00      6.82      0.00      0.00     85.23
07:15:29 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:15:30 PM     all     10.75      0.00      7.53      0.00      0.00     81.72
07:15:31 PM     all      2.25      0.00      3.37      0.00      0.00     94.38
07:15:32 PM     all      6.52      0.00      9.78      0.00      0.00     83.70
07:15:33 PM     all      1.14      0.00      1.14      0.00      0.00     97.73
07:15:34 PM     all      3.33      0.00     10.00      0.00      0.00     86.67
07:15:35 PM     all     13.33      0.00      7.78      0.00      0.00     78.89
07:15:36 PM     all      6.74      0.00      6.74      0.00      0.00     86.52
07:15:37 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
07:15:38 PM     all      9.78      0.00      7.61      0.00      0.00     82.61
07:15:39 PM     all      1.12      0.00      5.62      0.00      0.00     93.26
07:15:40 PM     all      6.74      0.00     10.11      0.00      0.00     83.15
07:15:41 PM     all      2.20      0.00      6.59      0.00      0.00     91.21
07:15:42 PM     all     10.00      0.00      8.89      0.00      0.00     81.11
07:15:43 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
07:15:44 PM     all      4.44      0.00      7.78      0.00      0.00     87.78
07:15:45 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:15:46 PM     all      6.74      0.00      8.99      0.00      0.00     84.27
07:15:47 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
07:15:48 PM     all      4.44      0.00      8.89      0.00      0.00     86.67
07:15:49 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
07:15:50 PM     all      6.74      0.00      8.99      0.00      0.00     84.27
07:15:51 PM     all     11.49      0.00      6.90      0.00      0.00     81.61
07:15:52 PM     all      9.89      0.00      6.59      0.00      0.00     83.52
07:15:53 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:15:54 PM     all      6.74      0.00      5.62      0.00      0.00     87.64
07:15:55 PM     all      1.12      0.00      2.25      0.00      0.00     96.63
07:15:56 PM     all     13.48      0.00     10.11      1.12      0.00     75.28
07:15:57 PM     all      4.35      0.00      4.35      2.17      0.00     89.13
07:15:58 PM     all      8.79      0.00      9.89      0.00      0.00     81.32
07:15:59 PM     all      2.20      0.00      3.30      0.00      0.00     94.51
07:16:00 PM     all      6.59      0.00      8.79      0.00      0.00     84.62
07:16:01 PM     all      0.00      0.00      5.62      0.00      0.00     94.38
07:16:02 PM     all      8.70      0.00      7.61      0.00      0.00     83.70
07:16:03 PM     all      1.11      0.00      4.44      0.00      0.00     94.44
07:16:04 PM     all      4.44      0.00      7.78      0.00      0.00     87.78
07:16:05 PM     all      1.12      0.00      3.37      0.00      0.00     95.51
07:16:06 PM     all      6.67      0.00     11.11      0.00      0.00     82.22
07:16:07 PM     all     13.48      0.00      6.74      0.00      0.00     79.78
07:16:08 PM     all      6.74      0.00      8.99      0.00      0.00     84.27
07:16:09 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
07:16:10 PM     all      8.70      0.00      9.78      0.00      0.00     81.52
07:16:11 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:16:12 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
07:16:13 PM     all      1.14      0.00      4.55      0.00      0.00     94.32
07:16:14 PM     all      3.33      0.00      8.89      0.00      0.00     87.78
07:16:15 PM     all      0.00      0.00      3.37      0.00      0.00     96.63
07:16:16 PM     all      6.74      0.00     10.11      0.00      0.00     83.15
07:16:17 PM     all     18.28      0.00     10.75      0.00      0.00     70.97
07:16:18 PM     all      5.56      0.00      8.89      0.00      0.00     85.56
07:16:19 PM     all      1.11      0.00      5.56      0.00      0.00     93.33
07:16:20 PM     all      6.45      0.00      7.53      0.00      0.00     86.02
07:16:21 PM     all      1.11      0.00      2.22      0.00      0.00     96.67
07:16:22 PM     all      7.78      0.00     11.11      0.00      0.00     81.11
07:16:23 PM     all     12.09      0.00      7.69      0.00      0.00     80.22
07:16:24 PM     all      5.49      0.00      7.69      0.00      0.00     86.81
07:16:25 PM     all      0.00      0.00      2.27      0.00      0.00     97.73
07:16:26 PM     all      6.52      0.00      9.78      0.00      0.00     83.70
07:16:27 PM     all      2.22      0.00      1.11      0.00      0.00     96.67
07:16:28 PM     all      6.59      0.00     10.99      0.00      0.00     82.42
07:16:29 PM     all      1.15      0.00      5.75      0.00      0.00     93.10
07:16:30 PM     all      5.56      0.00      5.56      0.00      0.00     88.89
07:16:31 PM     all      4.35      0.00      6.52      0.00      0.00     89.13
07:16:32 PM     all      6.67      0.00      7.78      0.00      0.00     85.56
07:16:33 PM     all      0.00      0.00      4.44      0.00      0.00     95.56
07:16:34 PM     all      8.79      0.00      6.59      0.00      0.00     84.62
07:16:35 PM     all      0.00      0.00      3.41      0.00      0.00     96.59
07:16:36 PM     all      8.79      0.00      6.59      0.00      0.00     84.62
07:16:37 PM     all      0.00      0.00      3.33      0.00      0.00     96.67
07:16:38 PM     all      8.79      0.00      6.59      0.00      0.00     84.62
07:16:39 PM     all     12.09      0.00      6.59      0.00      0.00     81.32
07:16:40 PM     all      7.69      0.00      5.49      0.00      0.00     86.81
07:16:41 PM     all      1.10      0.00      3.30      0.00      0.00     95.60
07:16:42 PM     all      7.53      0.00     10.75      1.08      0.00     80.65
07:16:43 PM     all      0.00      0.00      4.55      0.00      0.00     95.45
07:16:44 PM     all      7.53      0.00      9.68      0.00      0.00     82.80
07:16:45 PM     all      1.10      0.00      6.59      0.00      0.00     92.31
07:16:46 PM     all      7.78      0.00      5.56      0.00      0.00     86.67
07:16:47 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:16:48 PM     all      8.99      0.00      6.74      0.00      0.00     84.27
07:16:49 PM     all      1.12      0.00      4.49      0.00      0.00     94.38
07:16:50 PM     all      8.99      0.00      7.87      0.00      0.00     83.15
07:16:51 PM     all      3.30      0.00      5.49      0.00      0.00     91.21
07:16:52 PM     all      8.79      0.00     10.99      0.00      0.00     80.22
07:16:53 PM     all      0.00      0.00      4.49      0.00      0.00     95.51
07:16:54 PM     all      6.52      0.00      8.70      0.00      0.00     84.78
07:16:55 PM     all     11.83      0.00      8.60      0.00      0.00     79.57
07:16:56 PM     all     14.13      0.00     11.96      2.17      0.00     71.74
07:16:57 PM     all      2.22      0.00      4.44      0.00      0.00     93.33
07:16:58 PM     all      6.59      0.00     10.99      0.00      0.00     82.42
07:16:59 PM     all      1.10      0.00      4.40      0.00      0.00     94.51
07:17:00 PM     all      6.52      0.00      7.61      0.00      0.00     85.87
07:17:01 PM     all      3.33      0.00      4.44      0.00      0.00     92.22
07:17:02 PM     all      6.67      0.00      6.67      0.00      0.00     86.67
07:17:03 PM     all      1.11      0.00      3.33      0.00      0.00     95.56
